"","iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC"
"99757","isoComp_00038415","geneComp_00007640","ENST00000361776.5","FOXJ3","d","f","FOXJ3","protein_coding","protein_coding",23.5145978005225,32.4239996496024,14.6051959514426,11.075794354923,0.492720653931135,-1.15003777093877,NA,2.49181706281692,2.10308436515992,2.88054976047391,2.10308436515992,0.348319295078721,0.451993540189609,NA,0.147433333333333,0.0987666666666667,0.1961,0.0973333333333333,0.53215087710754,0.00730178759289331,FALSE
"99758","isoComp_00038416","geneComp_00007640","ENST00000372571.5","FOXJ3","d","f","FOXJ3","protein_coding","protein_coding",23.5145978005225,32.4239996496024,14.6051959514426,11.075794354923,0.492720653931135,-1.15003777093877,NA,4.65034058722837,8.27562713446749,1.02505403998925,6.60157551099668,0.161825270152721,-3.00090480581226,NA,0.226783333333333,0.3825,0.0710666666666667,-0.311433333333333,0.944255100278078,0.00730178759289331,FALSE
"99759","isoComp_00038417","geneComp_00007640","ENST00000372573.5","FOXJ3","d","f","FOXJ3","protein_coding","protein_coding",23.5145978005225,32.4239996496024,14.6051959514426,11.075794354923,0.492720653931135,-1.15003777093877,NA,3.00775685106275,5.68628828558951,0.329225416535993,5.68628828558951,0.329225416535993,-4.06970598875205,NA,0.0635,0.1042,0.0228,-0.0814,1,0.00730178759289331,FALSE
"99760","isoComp_00038418","geneComp_00007640","ENST00000422278.1","FOXJ3","d","f","FOXJ3","protein_coding","protein_coding",23.5145978005225,32.4239996496024,14.6051959514426,11.075794354923,0.492720653931135,-1.15003777093877,NA,3.3620976319792,6.72419526395841,0,6.58708928055374,0,-9.39536174376777,NA,0.0629166666666667,0.125833333333333,0,-0.125833333333333,0.61745830328924,0.00730178759289331,FALSE
"99761","isoComp_00038419","geneComp_00007640","ENST00000445886.5","FOXJ3","d","f","FOXJ3","protein_coding","protein_coding",23.5145978005225,32.4239996496024,14.6051959514426,11.075794354923,0.492720653931135,-1.15003777093877,NA,2.85845455821099,5.71690911642198,0,5.71690911642198,0,-9.16161289847124,NA,0.0523833333333333,0.104766666666667,0,-0.104766666666667,0.918664410268634,0.00730178759289331,FALSE
"99762","isoComp_00038420","geneComp_00007640","ENST00000454417.1","FOXJ3","d","f","FOXJ3","protein_coding","protein_coding",23.5145978005225,32.4239996496024,14.6051959514426,11.075794354923,0.492720653931135,-1.15003777093877,NA,0.23408361667736,0,0.468167233354721,0,0.342349348142235,5.57944336693546,NA,0.0154333333333333,0,0.0308666666666667,0.0308666666666667,0.525589809393372,0.00730178759289331,FALSE
"99763","isoComp_00038421","geneComp_00007640","ENST00000545068.5","FOXJ3","d","f","FOXJ3","protein_coding","protein_coding",23.5145978005225,32.4239996496024,14.6051959514426,11.075794354923,0.492720653931135,-1.15003777093877,NA,5.24300675696438,3.91134381931612,6.57466969461265,3.91134381931612,0.406881796911061,0.747762931302589,NA,0.31685,0.183666666666667,0.450033333333333,0.266366666666667,0.493646832089818,0.00730178759289331,FALSE
"70188","isoComp_00038913","geneComp_00007750","ENST00000294623.8","FUBP1","d","f","FUBP1","protein_coding","nonsense_mediated_decay",120.08467232197,141.951675186112,98.2176694578284,83.195176612456,2.26451254023233,-0.531300128460156,NA,37.7375746873624,19.8410798664681,55.6340695082567,10.4728718435251,2.47925492615115,1.48701044493458,NA,0.450866666666667,0.3358,0.565933333333333,0.230133333333333,0.874303939464375,0.00166794513226991,TRUE
"70189","isoComp_00038914","geneComp_00007750","ENST00000370767.5","FUBP1","d","f","FUBP1","protein_coding","protein_coding",120.08467232197,141.951675186112,98.2176694578284,83.195176612456,2.26451254023233,-0.531300128460156,NA,3.57373337956452,1.32241242718399,5.82505433194506,0.779754877889808,1.02305996334547,2.13070537440359,NA,0.0364,0.0129666666666667,0.0598333333333333,0.0468666666666667,0.638928115246185,0.00166794513226991,FALSE
"70190","isoComp_00038915","geneComp_00007750","ENST00000370768.7","FUBP1","d","f","FUBP1","protein_coding","protein_coding",120.08467232197,141.951675186112,98.2176694578284,83.195176612456,2.26451254023233,-0.531300128460156,NA,11.0326352357428,9.41869399699296,12.6465764744926,0.769198653148286,0.60499473488252,0.424757360599883,NA,0.1287,0.1288,0.1286,-0.000200000000000006,0.977704724997901,0.00166794513226991,FALSE
"70191","isoComp_00038916","geneComp_00007750","ENST00000421641.1","FUBP1","d","f","FUBP1","protein_coding","protein_coding",120.08467232197,141.951675186112,98.2176694578284,83.195176612456,2.26451254023233,-0.531300128460156,NA,1.51215373275637,1.55817775983373,1.46612970567901,1.3616909618243,0.137763651712483,-0.0872696097544625,NA,0.0183833333333333,0.0217666666666667,0.015,-0.00676666666666667,0.937900009541552,0.00166794513226991,FALSE
"70192","isoComp_00038917","geneComp_00007750","ENST00000470287.1","FUBP1","d","f","FUBP1","protein_coding","processed_transcript",120.08467232197,141.951675186112,98.2176694578284,83.195176612456,2.26451254023233,-0.531300128460156,NA,1.10749368114874,0.450842023430448,1.76414533886704,0.307316845603487,0.413492122013536,1.94478001588141,NA,0.0125833333333333,0.007,0.0181666666666667,0.0111666666666667,0.828979656870666,0.00166794513226991,NA
"70194","isoComp_00038919","geneComp_00007750","ENST00000480673.5","FUBP1","d","f","FUBP1","protein_coding","processed_transcript",120.08467232197,141.951675186112,98.2176694578284,83.195176612456,2.26451254023233,-0.531300128460156,NA,48.4134435776232,96.8268871552465,0,85.6714554497435,0,-13.2413409889693,NA,0.2005,0.401,0,-0.401,0.00766265254143967,0.00166794513226991,NA
"70196","isoComp_00038921","geneComp_00007750","ENST00000487684.1","FUBP1","d","f","FUBP1","protein_coding","processed_transcript",120.08467232197,141.951675186112,98.2176694578284,83.195176612456,2.26451254023233,-0.531300128460156,NA,2.31808472001496,0.910179330835156,3.72599010919476,0.763637041054267,0.728597747129579,2.02150367965567,NA,0.02915,0.0205666666666667,0.0377333333333333,0.0171666666666667,0.733952872186956,0.00166794513226991,NA
"70197","isoComp_00038922","geneComp_00007750","ENST00000488814.5","FUBP1","d","f","FUBP1","protein_coding","processed_transcript",120.08467232197,141.951675186112,98.2176694578284,83.195176612456,2.26451254023233,-0.531300128460156,NA,6.73059885816659,9.87522659030683,3.58597112602635,8.8916762612843,0.512993970190553,-1.45889259922654,NA,0.0410666666666667,0.0458333333333333,0.0363,-0.00953333333333333,0.970376029323072,0.00166794513226991,NA
"70199","isoComp_00038924","geneComp_00007750","ENST00000492405.5","FUBP1","d","f","FUBP1","protein_coding","processed_transcript",120.08467232197,141.951675186112,98.2176694578284,83.195176612456,2.26451254023233,-0.531300128460156,NA,5.807020289218,0,11.614040578436,0,1.6465242404614,10.1828959290674,NA,0.0593666666666667,0,0.118733333333333,0.118733333333333,0.00166794513226991,0.00166794513226991,NA
"84921","isoComp_00040815","geneComp_00008103","ENST00000392993.7","GK5","d","f","GK5","protein_coding","protein_coding",5.41795310396452,6.34346243180286,4.49244377612618,2.26190869788234,0.448460486969608,-0.496834767676888,NA,1.15615849026546,2.00622556950599,0.306091411024929,0.433418789784167,0.0217765363307548,-2.67324331308817,NA,0.27605,0.481566666666667,0.0705333333333333,-0.411033333333333,0.676793589126917,0.0469582265055952,FALSE
"84922","isoComp_00040816","geneComp_00008103","ENST00000460515.5","GK5","d","f","GK5","protein_coding","retained_intron",5.41795310396452,6.34346243180286,4.49244377612618,2.26190869788234,0.448460486969608,-0.496834767676888,NA,1.42650580608509,1.60909980150037,1.24391181066982,1.18194460634133,0.344845378825779,-0.36875603127639,NA,0.22425,0.177733333333333,0.270766666666667,0.0930333333333333,0.897789227381263,0.0469582265055952,NA
"84923","isoComp_00040817","geneComp_00008103","ENST00000460544.5","GK5","d","f","GK5","protein_coding","retained_intron",5.41795310396452,6.34346243180286,4.49244377612618,2.26190869788234,0.448460486969608,-0.496834767676888,NA,1.21298962273162,1.64541233099332,0.780566914469927,1.4161148528723,0.445422321249093,-1.06623112485945,NA,0.16285,0.168766666666667,0.156933333333333,-0.0118333333333333,0.996683707427679,0.0469582265055952,NA
"84924","isoComp_00040818","geneComp_00008103","ENST00000460630.1","GK5","d","f","GK5","protein_coding","retained_intron",5.41795310396452,6.34346243180286,4.49244377612618,2.26190869788234,0.448460486969608,-0.496834767676888,NA,0.0679374821892473,0.135874964378495,0,0.101374628815522,0,-3.86666039852538,NA,0.0111166666666667,0.0222333333333333,0,-0.0222333333333333,0.828234608116718,0.0469582265055952,NA
"84925","isoComp_00040819","geneComp_00008103","ENST00000466685.7","GK5","d","f","GK5","protein_coding","processed_transcript",5.41795310396452,6.34346243180286,4.49244377612618,2.26190869788234,0.448460486969608,-0.496834767676888,NA,0.053151671611051,0,0.106303343222102,0,0.106303343222102,3.53982066358691,NA,0.0142666666666667,0,0.0285333333333333,0.0285333333333333,0.901355493758023,0.0469582265055952,NA
"84926","isoComp_00040820","geneComp_00008103","ENST00000472759.5","GK5","d","f","GK5","protein_coding","processed_transcript",5.41795310396452,6.34346243180286,4.49244377612618,2.26190869788234,0.448460486969608,-0.496834767676888,NA,0.513065317556255,0,1.02613063511251,0,0.0244775150713008,6.69506209892619,NA,0.116933333333333,0,0.233866666666667,0.233866666666667,0.0469582265055952,0.0469582265055952,NA
"84927","isoComp_00040821","geneComp_00008103","ENST00000480757.5","GK5","d","f","GK5","protein_coding","nonsense_mediated_decay",5.41795310396452,6.34346243180286,4.49244377612618,2.26190869788234,0.448460486969608,-0.496834767676888,NA,0.739999702445123,0.560301548775351,0.919697856114896,0.291948576280659,0.370597785709577,0.705036978132816,NA,0.149566666666667,0.0805666666666667,0.218566666666667,0.138,0.864805631750026,0.0469582265055952,TRUE
"84928","isoComp_00040822","geneComp_00008103","ENST00000486459.1","GK5","d","f","GK5","protein_coding","protein_coding",5.41795310396452,6.34346243180286,4.49244377612618,2.26190869788234,0.448460486969608,-0.496834767676888,NA,0.147412455501864,0.294824911003728,0,0.294824911003728,0,-4.92990890294495,NA,0.0263666666666667,0.0527333333333333,0,-0.0527333333333333,0.924749585652782,0.0469582265055952,FALSE
"84930","isoComp_00040824","geneComp_00008103","ENST00000492097.5","GK5","d","f","GK5","protein_coding","nonsense_mediated_decay",5.41795310396452,6.34346243180286,4.49244377612618,2.26190869788234,0.448460486969608,-0.496834767676888,NA,0.0876292262008574,0.0655166468897172,0.109741805511998,0.0655166468897172,0.109741805511998,0.665060316711212,NA,0.01625,0.0117,0.0208,0.0091,0.990123336446756,0.0469582265055952,TRUE
"94817","isoComp_00042262","geneComp_00008396","ENST00000314163.12","GPR89B","d","f","GPR89B","protein_coding","protein_coding",15.9443073175804,10.0999621995191,21.7886524356418,0.747309089682638,2.23378837590066,1.1084613491171,NA,7.64538296587514,7.32246646715027,7.96829946460001,0.589733830915147,0.389689214957027,0.121782707580768,NA,0.549366666666667,0.724266666666667,0.374466666666667,-0.3498,0.608873732253019,0.0191417026314545,FALSE
"94818","isoComp_00042263","geneComp_00008396","ENST00000461786.5","GPR89B","d","f","GPR89B","protein_coding","nonsense_mediated_decay",15.9443073175804,10.0999621995191,21.7886524356418,0.747309089682638,2.23378837590066,1.1084613491171,NA,0.507085126917901,0,1.0141702538358,0,0.0991310448870431,6.6783117527178,NA,0.0240666666666667,0,0.0481333333333333,0.0481333333333333,0.232815519286151,0.0191417026314545,NA
"94820","isoComp_00042265","geneComp_00008396","ENST00000478307.5","GPR89B","d","f","GPR89B","protein_coding","retained_intron",15.9443073175804,10.0999621995191,21.7886524356418,0.747309089682638,2.23378837590066,1.1084613491171,NA,0.887574021470711,0.610791122935974,1.16435692000545,0.315235603837043,0.126230762087541,0.919691117755659,NA,0.0582333333333333,0.0622666666666667,0.0542,-0.00806666666666666,0.985639103752586,0.0191417026314545,NA
"94821","isoComp_00042266","geneComp_00008396","ENST00000488165.5","GPR89B","d","f","GPR89B","protein_coding","nonsense_mediated_decay",15.9443073175804,10.0999621995191,21.7886524356418,0.747309089682638,2.23378837590066,1.1084613491171,NA,2.72503899975571,0,5.45007799951142,0,1.62760943458443,9.0927777505727,NA,0.119366666666667,0,0.238733333333333,0.238733333333333,0.0191417026314545,0.0191417026314545,TRUE
"94822","isoComp_00042267","geneComp_00008396","ENST00000488603.5","GPR89B","d","f","GPR89B","protein_coding","retained_intron",15.9443073175804,10.0999621995191,21.7886524356418,0.747309089682638,2.23378837590066,1.1084613491171,NA,0.51833326045022,0.872037207362987,0.164629313537454,0.433565694549123,0.0315152413817578,-2.33654376266487,NA,0.0468333333333333,0.0856,0.00806666666666667,-0.0775333333333333,0.547037476786826,0.0191417026314545,NA
"94823","isoComp_00042268","geneComp_00008396","ENST00000490955.1","GPR89B","d","f","GPR89B","protein_coding","retained_intron",15.9443073175804,10.0999621995191,21.7886524356418,0.747309089682638,2.23378837590066,1.1084613491171,NA,0.337404376415207,0.543239175549287,0.131569577281127,0.29873107634908,0.131569577281127,-1.96639204961526,NA,0.03225,0.0569,0.0076,-0.0493,0.761053974404708,0.0191417026314545,NA
"94824","isoComp_00042269","geneComp_00008396","ENST00000491975.5","GPR89B","d","f","GPR89B","protein_coding","nonsense_mediated_decay",15.9443073175804,10.0999621995191,21.7886524356418,0.747309089682638,2.23378837590066,1.1084613491171,NA,3.16983491790457,0.662980753219441,5.6766890825897,0.496699122983422,0.713993343280887,3.07895177721699,NA,0.160283333333333,0.0609333333333333,0.259633333333333,0.1987,0.581210570539232,0.0191417026314545,NA
"9831","isoComp_00042438","geneComp_00008428","ENST00000361034.7","GRAMD4","d","f","GRAMD4","protein_coding","protein_coding",12.1289003557519,18.4288009366432,5.82899977486061,6.30787159573372,0.652798179538146,-1.65895168067186,NA,7.40332634284064,11.2387316628545,3.56792102282676,5.31771737132879,0.0717255090660232,-1.65256889372472,NA,0.586233333333333,0.544566666666667,0.6279,0.0833333333333334,1,0.00959548828343051,FALSE
"9832","isoComp_00042439","geneComp_00008428","ENST00000406902.6","GRAMD4","d","f","GRAMD4","protein_coding","protein_coding",12.1289003557519,18.4288009366432,5.82899977486061,6.30787159573372,0.652798179538146,-1.65895168067186,NA,0.747046366665161,1.49409273333032,0,1.10310375295583,0,-7.2327497074495,NA,0.0725166666666667,0.145033333333333,0,-0.145033333333333,0.671981725283508,0.00959548828343051,FALSE
"9833","isoComp_00042440","geneComp_00008428","ENST00000408031.1","GRAMD4","d","f","GRAMD4","protein_coding","protein_coding",12.1289003557519,18.4288009366432,5.82899977486061,6.30787159573372,0.652798179538146,-1.65895168067186,NA,0.478271522294936,0.956543044589871,0,0.956543044589871,0,-6.59476207857428,NA,0.01575,0.0315,0,-0.0315,0.955193767197001,0.00959548828343051,FALSE
"9834","isoComp_00042441","geneComp_00008428","ENST00000431155.1","GRAMD4","d","f","GRAMD4","protein_coding","protein_coding",12.1289003557519,18.4288009366432,5.82899977486061,6.30787159573372,0.652798179538146,-1.65895168067186,NA,2.37093598360291,3.81901407642796,0.922857890777859,2.43075430760502,0.46813829165523,-2.03724373751285,NA,0.175716666666667,0.2078,0.143633333333333,-0.0641666666666667,0.983892772038986,0.00959548828343051,FALSE
"9835","isoComp_00042442","geneComp_00008428","ENST00000447351.5","GRAMD4","d","f","GRAMD4","protein_coding","protein_coding",12.1289003557519,18.4288009366432,5.82899977486061,6.30787159573372,0.652798179538146,-1.65895168067186,NA,0.460209709720244,0.920419419440489,0,0.470783148992128,0,-6.53980930351934,NA,0.03555,0.0711,0,-0.0711,0.635179150386616,0.00959548828343051,FALSE
"9836","isoComp_00042443","geneComp_00008428","ENST00000456069.1","GRAMD4","d","f","GRAMD4","protein_coding","protein_coding",12.1289003557519,18.4288009366432,5.82899977486061,6.30787159573372,0.652798179538146,-1.65895168067186,NA,0.669110430627995,0,1.33822086125599,0,0.194390438445061,7.07491304337046,NA,0.114233333333333,0,0.228466666666667,0.228466666666667,0.00959548828343051,0.00959548828343051,NA
"107196","isoComp_00044024","geneComp_00008797","ENST00000422944.1","HCG20","d","f","HCG20","lncRNA","lncRNA",3.9400386703793,2.24672946594555,5.63334787481306,0.353448288332597,0.346195587184062,1.32231780454142,NA,0.882825449955303,1.70294129676089,0.0627096031497129,0.831342606956177,0.0627096031497129,-4.55818597901118,NA,0.3507,0.689133333333333,0.0122666666666667,-0.676866666666667,0.323648860219663,0.0435508875952723,NA
"107197","isoComp_00044025","geneComp_00008797","ENST00000439406.6","HCG20","d","f","HCG20","lncRNA","lncRNA",3.9400386703793,2.24672946594555,5.63334787481306,0.353448288332597,0.346195587184062,1.32231780454142,NA,1.73959781278059,0.543788169184653,2.93540745637653,0.543788169184653,0.414415486947338,2.41106108653214,NA,0.418116666666667,0.310866666666667,0.525366666666667,0.2145,0.644831532773139,0.0435508875952723,NA
